source_name,source_event_id,source_name_value,event_type,time_utc,precision,time_definition,quality,pad,vehicle_mission,stations_recorded,notes,source_url,source_file,time_role,location,status,retrieved_at,cache_source,persistent_event_id
launch_library_2,76b54190-738f-4528-bf1f-ca4c8b14d07b,Falcon 9 Block 5 | Starlink 3,orbital_launch,2020-01-29T14:06:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 3,,,https://ll.thespacedevs.com/2.3.0/launches/76b54190-738f-4528-bf1f-ca4c8b14d07b/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,acdd0fab-b485-4c18-bb6f-c45cb62bdfd7,Atlas V 411 | Solar Orbiter,orbital_launch,2020-02-10T04:03:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 411 | Solar Orbiter,,,https://ll.thespacedevs.com/2.3.0/launches/acdd0fab-b485-4c18-bb6f-c45cb62bdfd7/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,93750120-d8ac-4ccf-ac7a-7e1cfa39c775,Falcon 9 Block 5 | Starlink 4,orbital_launch,2020-02-17T15:05:55Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 4,,,https://ll.thespacedevs.com/2.3.0/launches/93750120-d8ac-4ccf-ac7a-7e1cfa39c775/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,e7f4d577-40dc-44a4-81a7-d1ae42244d45,Falcon 9 Block 5 | SpX CRS-20,orbital_launch,2020-03-07T04:50:31Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | SpX CRS-20,,,https://ll.thespacedevs.com/2.3.0/launches/e7f4d577-40dc-44a4-81a7-d1ae42244d45/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,fbf1234b-50ab-4414-92f9-1b53dad65d05,Falcon 9 Block 5 | Starlink 5,orbital_launch,2020-03-18T12:16:39Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 5,,,https://ll.thespacedevs.com/2.3.0/launches/fbf1234b-50ab-4414-92f9-1b53dad65d05/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,0b161194-00d2-4e42-81b0-22e4c50d2b87,Atlas V 551 | AEHF-6,orbital_launch,2020-03-26T20:18:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 551 | AEHF-6,,,https://ll.thespacedevs.com/2.3.0/launches/0b161194-00d2-4e42-81b0-22e4c50d2b87/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,f10b74d3-149a-46cb-b815-002f4bc0e7d1,Falcon 9 Block 5 | Starlink 6,orbital_launch,2020-04-22T19:30:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 6,,,https://ll.thespacedevs.com/2.3.0/launches/f10b74d3-149a-46cb-b815-002f4bc0e7d1/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,3b624fb6-89b6-48ff-b5b5-b21399c5d745,Atlas V 501 | OTV-6 (X-37B) (USSF-7),orbital_launch,2020-05-17T13:14:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 501 | OTV-6 (X-37B) (USSF-7),,,https://ll.thespacedevs.com/2.3.0/launches/3b624fb6-89b6-48ff-b5b5-b21399c5d745/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,e71d3b58-dede-43f3-ac73-cc2de9a307ad,Falcon 9 Block 5 | SpX-DM2 (Demonstration Mission 2),orbital_launch,2020-05-30T19:22:45Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | SpX-DM2 (Demonstration Mission 2),,,https://ll.thespacedevs.com/2.3.0/launches/e71d3b58-dede-43f3-ac73-cc2de9a307ad/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,51dcfdc7-6dc8-42e3-8480-b41f24d874e3,Falcon 9 Block 5 | Starlink 7,orbital_launch,2020-06-04T01:25:33Z,second,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 7,,,https://ll.thespacedevs.com/2.3.0/launches/51dcfdc7-6dc8-42e3-8480-b41f24d874e3/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,f0f2d68e-85b4-4051-9554-bb98b6148860,Falcon 9 Block 5 | Starlink 8,orbital_launch,2020-06-13T09:21:18Z,second,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 8,,,https://ll.thespacedevs.com/2.3.0/launches/f0f2d68e-85b4-4051-9554-bb98b6148860/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,3825c276-87d9-4a4b-8128-b5abbb83d45a,Falcon 9 Block 5 | GPS III SV03,orbital_launch,2020-06-30T20:10:46Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,"Falcon 9 Block 5 | GPS III SV03 ""Columbus""",,,https://ll.thespacedevs.com/2.3.0/launches/3825c276-87d9-4a4b-8128-b5abbb83d45a/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,7e9fd521-c3af-4c55-9873-93bfe9945749,Falcon 9 Block 5 | ANASIS-II,orbital_launch,2020-07-20T21:30:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | ANASIS-II,,,https://ll.thespacedevs.com/2.3.0/launches/7e9fd521-c3af-4c55-9873-93bfe9945749/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,c4db6995-f25f-4608-8eb9-ce95d5226af2,Atlas V 541 | Mars 2020 (Perseverance rover & Ingenuity helicopter),orbital_launch,2020-07-30T11:50:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 541 | Mars 2020 (Perseverance rover & Ingenuity helicopter),,,https://ll.thespacedevs.com/2.3.0/launches/c4db6995-f25f-4608-8eb9-ce95d5226af2/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,955fe2fa-b4c8-4a17-a22f-3b7aefa44444,Falcon 9 Block 5 | Starlink 9,orbital_launch,2020-08-07T05:12:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 9,,,https://ll.thespacedevs.com/2.3.0/launches/955fe2fa-b4c8-4a17-a22f-3b7aefa44444/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,24b3b696-9253-4088-92f2-c7762f4e0a4c,Falcon 9 Block 5 | Starlink 10,orbital_launch,2020-08-18T14:31:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 10,,,https://ll.thespacedevs.com/2.3.0/launches/24b3b696-9253-4088-92f2-c7762f4e0a4c/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,98a5da32-4719-495b-9713-fcb5c058f31c,Falcon 9 Block 5 | SAOCOM 1B,orbital_launch,2020-08-30T23:18:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | SAOCOM 1B,,,https://ll.thespacedevs.com/2.3.0/launches/98a5da32-4719-495b-9713-fcb5c058f31c/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,82b600f6-6c2d-4694-a263-cec4525714cf,Falcon 9 Block 5 | Starlink 11,orbital_launch,2020-09-03T12:46:14Z,second,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 11,,,https://ll.thespacedevs.com/2.3.0/launches/82b600f6-6c2d-4694-a263-cec4525714cf/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,8cbc59c0-60fb-4b8c-8a11-1edda0a82ab5,Falcon 9 Block 5 | Starlink 12,orbital_launch,2020-10-06T11:29:34Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 12,,,https://ll.thespacedevs.com/2.3.0/launches/8cbc59c0-60fb-4b8c-8a11-1edda0a82ab5/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,2b04a116-8460-42f9-8d4b-b65c73ed3e49,Falcon 9 Block 5 | Starlink 13,orbital_launch,2020-10-18T12:25:57Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 13,,,https://ll.thespacedevs.com/2.3.0/launches/2b04a116-8460-42f9-8d4b-b65c73ed3e49/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,47c91a03-2e98-42c9-8751-d8fb36c89c99,Falcon 9 Block 5 | Starlink 14,orbital_launch,2020-10-24T15:31:34Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 14,,,https://ll.thespacedevs.com/2.3.0/launches/47c91a03-2e98-42c9-8751-d8fb36c89c99/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,23e362ae-8523-4224-9447-d05c4db03b8f,Falcon 9 Block 5 | GPS III SV04,orbital_launch,2020-11-05T23:24:23Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,"Falcon 9 Block 5 | GPS III SV04 ""Sacagawea""",,,https://ll.thespacedevs.com/2.3.0/launches/23e362ae-8523-4224-9447-d05c4db03b8f/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,c5a9ba01-d03f-4fd7-940a-8a10d535809a,Atlas V 531 | NROL-101,orbital_launch,2020-11-13T22:32:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 531 | NROL-101,,,https://ll.thespacedevs.com/2.3.0/launches/c5a9ba01-d03f-4fd7-940a-8a10d535809a/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,0ede12be-ac6d-4571-9d0c-b2a85b5cf280,Falcon 9 Block 5 | Crew-1,orbital_launch,2020-11-16T00:27:17Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Crew-1,,,https://ll.thespacedevs.com/2.3.0/launches/0ede12be-ac6d-4571-9d0c-b2a85b5cf280/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,145b2935-8b72-44b2-8bda-4c27887721fd,Falcon 9 Block 5 | Starlink 15,orbital_launch,2020-11-25T02:13:12Z,second,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 15,,,https://ll.thespacedevs.com/2.3.0/launches/145b2935-8b72-44b2-8bda-4c27887721fd/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,06dfcb34-0b76-4fbc-9046-09ab66db7b83,Falcon 9 Block 5 | Dragon CRS-2 SpX-21,orbital_launch,2020-12-06T16:17:08Z,second,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Dragon CRS-2 SpX-21,,,https://ll.thespacedevs.com/2.3.0/launches/06dfcb34-0b76-4fbc-9046-09ab66db7b83/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,6cdf9823-7574-4c0d-a3b2-956c7b364756,Delta IV Heavy | NROL-44,orbital_launch,2020-12-11T01:09:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 37B,Delta IV Heavy | NROL-44,,,https://ll.thespacedevs.com/2.3.0/launches/6cdf9823-7574-4c0d-a3b2-956c7b364756/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,fd63c683-f3e4-465a-8230-b9ba62744c7d,Falcon 9 Block 5 | Sirius SXM-7,orbital_launch,2020-12-13T17:30:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | SXM-7,,,https://ll.thespacedevs.com/2.3.0/launches/fd63c683-f3e4-465a-8230-b9ba62744c7d/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,528b72ff-e47e-46a3-b7ad-23b2ffcec2f2,Falcon 9 Block 5 | NROL-108,orbital_launch,2020-12-19T14:00:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | NROL-108,,,https://ll.thespacedevs.com/2.3.0/launches/528b72ff-e47e-46a3-b7ad-23b2ffcec2f2/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,d5d607b7-05ed-4142-8703-14b553c195e0,Falcon 9 Block 5 | Türksat 5A,orbital_launch,2021-01-08T02:15:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Türksat 5A,,,https://ll.thespacedevs.com/2.3.0/launches/d5d607b7-05ed-4142-8703-14b553c195e0/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,74426779-131d-416f-9ff5-dd879e231292,Falcon 9 Block 5 | Starlink 16,orbital_launch,2021-01-20T13:02:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 16,,,https://ll.thespacedevs.com/2.3.0/launches/74426779-131d-416f-9ff5-dd879e231292/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,f213a5df-579a-4682-8143-df228e463049,Falcon 9 Block 5 | Transporter 1 (Dedicated SSO Rideshare),orbital_launch,2021-01-24T15:00:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Transporter 1 (Dedicated SSO Rideshare),,,https://ll.thespacedevs.com/2.3.0/launches/f213a5df-579a-4682-8143-df228e463049/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,f31702e8-6353-4c9a-932c-5bd104717500,Falcon 9 Block 5 | Starlink 18,orbital_launch,2021-02-04T06:19:54Z,second,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 18,,,https://ll.thespacedevs.com/2.3.0/launches/f31702e8-6353-4c9a-932c-5bd104717500/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,985f1cc1-82c1-4a89-b2cc-e9dc91829a0e,Falcon 9 Block 5 | Starlink 19,orbital_launch,2021-02-16T03:59:37Z,second,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 19,,,https://ll.thespacedevs.com/2.3.0/launches/985f1cc1-82c1-4a89-b2cc-e9dc91829a0e/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,dfd4f0e0-0ab4-494d-bd88-1b93b934b269,Falcon 9 Block 5 | Starlink 17,orbital_launch,2021-03-04T08:24:54Z,second,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 17,,,https://ll.thespacedevs.com/2.3.0/launches/dfd4f0e0-0ab4-494d-bd88-1b93b934b269/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,134eb787-244e-4131-8b03-c9fbd0a11efc,Falcon 9 Block 5 | Starlink 20,orbital_launch,2021-03-11T08:13:29Z,second,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 20,,,https://ll.thespacedevs.com/2.3.0/launches/134eb787-244e-4131-8b03-c9fbd0a11efc/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,896d876d-e834-4810-8a5e-44d6b6a42630,Falcon 9 Block 5 | Starlink 21,orbital_launch,2021-03-14T10:01:26Z,second,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 21,,,https://ll.thespacedevs.com/2.3.0/launches/896d876d-e834-4810-8a5e-44d6b6a42630/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,ec03fe36-fe2a-4e43-8e10-d07d5349f1de,Falcon 9 Block 5 | Starlink 22,orbital_launch,2021-03-24T08:28:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 22,,,https://ll.thespacedevs.com/2.3.0/launches/ec03fe36-fe2a-4e43-8e10-d07d5349f1de/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,385455f4-067e-4c24-9937-ca8283ed3307,Falcon 9 Block 5 | Starlink 23,orbital_launch,2021-04-07T16:34:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 23,,,https://ll.thespacedevs.com/2.3.0/launches/385455f4-067e-4c24-9937-ca8283ed3307/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,32dcb5ad-7609-4fc0-8094-768ee5c2ebe0,Falcon 9 Block 5 | Crew-2,orbital_launch,2021-04-23T09:49:02Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Crew-2,,,https://ll.thespacedevs.com/2.3.0/launches/32dcb5ad-7609-4fc0-8094-768ee5c2ebe0/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,fbd23c86-89d0-4d3f-b5fb-5d7165d05cca,Falcon 9 Block 5 | Starlink 24,orbital_launch,2021-04-29T03:44:30Z,second,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 24,,,https://ll.thespacedevs.com/2.3.0/launches/fbd23c86-89d0-4d3f-b5fb-5d7165d05cca/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,1ecc82c0-c5c8-41f0-aa58-b50a3b839ae0,Falcon 9 Block 5 | Starlink 25,orbital_launch,2021-05-04T19:01:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 25,,,https://ll.thespacedevs.com/2.3.0/launches/1ecc82c0-c5c8-41f0-aa58-b50a3b839ae0/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,e5085f22-208b-4b28-b66c-fd4bd9df90e7,Falcon 9 Block 5 | Starlink 27,orbital_launch,2021-05-09T06:42:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 27,,,https://ll.thespacedevs.com/2.3.0/launches/e5085f22-208b-4b28-b66c-fd4bd9df90e7/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,c32d1f5e-2dd9-4b55-ac8b-3eb8c4a4e955,Falcon 9 Block 5 | Starlink 26,orbital_launch,2021-05-15T22:56:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink 26 & Rideshare,,,https://ll.thespacedevs.com/2.3.0/launches/c32d1f5e-2dd9-4b55-ac8b-3eb8c4a4e955/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,137a0935-a14f-4690-9ce2-02c8c2ebd1c5,Atlas V 421 | SBIRS GEO-5,orbital_launch,2021-05-18T17:37:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 421 | SBIRS GEO-5,,,https://ll.thespacedevs.com/2.3.0/launches/137a0935-a14f-4690-9ce2-02c8c2ebd1c5/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,fb25ecf0-fb51-4b5e-b678-105f6ba4c06e,Falcon 9 Block 5 | Starlink 28,orbital_launch,2021-05-26T18:59:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink 28,,,https://ll.thespacedevs.com/2.3.0/launches/fb25ecf0-fb51-4b5e-b678-105f6ba4c06e/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,89a150ea-6e4b-489f-853c-3603ae684611,Falcon 9 Block 5 | Dragon CRS-2 SpX-22,orbital_launch,2021-06-03T17:29:15Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Dragon CRS-2 SpX-22,,,https://ll.thespacedevs.com/2.3.0/launches/89a150ea-6e4b-489f-853c-3603ae684611/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,edaf9a8d-d67c-4e0e-8452-a37b111581d5,Falcon 9 Block 5 | Sirius SXM-8,orbital_launch,2021-06-06T04:26:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | SXM-8,,,https://ll.thespacedevs.com/2.3.0/launches/edaf9a8d-d67c-4e0e-8452-a37b111581d5/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,110c808a-a091-47ab-8532-4fa058c1de7a,Falcon 9 Block 5 | GPS III SV05,orbital_launch,2021-06-17T16:09:35Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | GPS III SV05,,,https://ll.thespacedevs.com/2.3.0/launches/110c808a-a091-47ab-8532-4fa058c1de7a/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,5d248abe-17ef-43ce-9c04-aef33af40520,Falcon 9 Block 5 | Transporter 2 (Dedicated SSO Rideshare),orbital_launch,2021-06-30T19:31:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Transporter 2 (Dedicated SSO Rideshare),,,https://ll.thespacedevs.com/2.3.0/launches/5d248abe-17ef-43ce-9c04-aef33af40520/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,13386512-85bb-4c93-a9b0-f5eac05fbe4f,Falcon 9 Block 5 | Dragon CRS-2 SpX-23,orbital_launch,2021-08-29T07:14:49Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Dragon CRS-2 SpX-23,,,https://ll.thespacedevs.com/2.3.0/launches/13386512-85bb-4c93-a9b0-f5eac05fbe4f/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,621d64e6-0513-45dc-8ffa-c9fd56518398,Falcon 9 Block 5 | Inspiration4,orbital_launch,2021-09-16T00:02:56Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Inspiration4,,,https://ll.thespacedevs.com/2.3.0/launches/621d64e6-0513-45dc-8ffa-c9fd56518398/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,7e2d0fe7-6156-442d-be4e-cbac85f259e5,Atlas V 401 | Lucy,orbital_launch,2021-10-16T09:34:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 401 | Lucy,,,https://ll.thespacedevs.com/2.3.0/launches/7e2d0fe7-6156-442d-be4e-cbac85f259e5/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,0d779392-1a36-4c1e-b0b8-ec11e3031ee6,Falcon 9 Block 5 | Crew-3,orbital_launch,2021-11-11T02:03:31Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Crew-3,,,https://ll.thespacedevs.com/2.3.0/launches/0d779392-1a36-4c1e-b0b8-ec11e3031ee6/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,e4200e5c-2726-43f2-8439-36bd1be59821,Falcon 9 Block 5 | Starlink Group 4-1,orbital_launch,2021-11-13T12:18:56Z,second,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink Group 4-1,,,https://ll.thespacedevs.com/2.3.0/launches/e4200e5c-2726-43f2-8439-36bd1be59821/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,56db9abd-41b8-41a3-9d6d-88e52460682b,Falcon 9 Block 5 | Starlink Group 4-3,orbital_launch,2021-12-02T23:12:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink Group 4-3,,,https://ll.thespacedevs.com/2.3.0/launches/56db9abd-41b8-41a3-9d6d-88e52460682b/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
