source_name,source_event_id,source_name_value,event_type,time_utc,precision,time_definition,quality,pad,location,vehicle_mission,status,source_url,notes,time_role,retrieved_at,cache_source
gcat,1957-A93,GM-54-20 | - | - | -,orbital_launch,1957-09-03T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-20 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A94,GM-54-139 | - | - | -,orbital_launch,1957-09-05T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-139 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A95,GM-54-32 | - | - | -,orbital_launch,1957-09-05T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-32 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S106,1-204-6 Polaris jg. | Jetavator | - | -,orbital_launch,1957-09-09T13:45:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC3?,CC,Polaris FTV-1 - | 1-204-6 Polaris jg. | Jetavator | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S109,CC-38    NL? | Jupiter A 16 | - | -,launch_failure,1957-09-11T02:41:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC6,CC,Jupiter A - | CC-38    NL? | Jupiter A 16 | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A98,624-9 | - | - | -,orbital_launch,1957-09-16T19:20:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624-9 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A99,10 | G-26 No. 6 | - | -,orbital_launch,1957-09-18T21:15:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC9,CC,Navaho II SM-64 - | 10 | G-26 No. 6 | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A101,N-69E N-3322 | - | - | -,orbital_launch,1957-09-19T14:46:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC1/2?,CC,Snark - | N-69E N-3322 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,EST,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S111,105 | R&D Series I | - | -,orbital_launch,1957-09-20T14:25:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC17B,CC,Thor DM-18 - | 105 | R&D Series I | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A104,GM-54-177 | - | - | -,orbital_launch,1957-09-25T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-177 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A106,6A | R&D Fairing | R&D | -,launch_failure,1957-09-25T19:57:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC14,CC,Atlas A - | 6A | R&D Fairing | R&D | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A107,4 | - | - | -,orbital_launch,1957-09-26T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC22,CC,Bull Goose - | 4 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A108,GM-54-27 | - | - | -,orbital_launch,1957-09-26T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-27 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A110,624-10 | - | - | -,orbital_launch,1957-09-27T21:40:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624-10 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,Cleary,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A113,GM-54-140 | - | - | -,orbital_launch,1957-10-01T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-140 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A114,GM-54-38 | - | - | -,orbital_launch,1957-10-01T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-38 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A115,N-69D N-3316 | - | - | -,orbital_launch,1957-10-01T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC2,CC,Snark - | N-69D N-3316 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S116,CC-39    NE | Jupiter A 17 | - | -,orbital_launch,1957-10-02T19:29:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC6,CC,Jupiter A - | CC-39    NE | Jupiter A 17 | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A116,107 | R&D Series I | - | -,launch_failure,1957-10-03T17:13:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC17A,CC,Thor DM-18 - | 107 | R&D Series I | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S120,108 | R&D Series I | - | -,orbital_launch,1957-10-11T16:33:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC17B,CC,Thor DM-18 - | 108 | R&D Series I | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A119,624-11 | - | - | -,orbital_launch,1957-10-11T20:30:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624-11 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S140,1-204-7 | Fin guidance | - | -,orbital_launch,1957-10-22T15:50:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC3,CC,Polaris FTV-1 - | 1-204-7 | Fin guidance | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,[r 1735],actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S141,AM-3 | R&D | - | -,orbital_launch,1957-10-23T01:07:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC26B,CC,Jupiter IRBM - | AM-3 | R&D | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A122,624-16 | - | - | -,orbital_launch,1957-10-23T17:25:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624-16 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S142,TV-2 | Vanguard TV2 | - | -,orbital_launch,1957-10-23T19:22:54Z,second,GCAT Launch_Date (UTC; first motion),TS,LC18A,CC,Vanguard - | TV-2 | Vanguard TV2 | - | -,TS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S143,3-204-3 | - | - | -,orbital_launch,1957-10-24T14:30:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC3,CC,Polaris FTV-3 - | 3-204-3 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,Cleary95,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S144,109 | R&D Series I | - | -,orbital_launch,1957-10-24T16:38:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC17A,CC,Thor DM-18 - | 109 | R&D Series I | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A124,5 | - | - | -,orbital_launch,1957-10-27T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC22,CC,Bull Goose - | 5 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A127,CC-41    TH? | Jupiter A 18 | - | -,launch_failure,1957-10-31T04:52:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC6,CC,Jupiter A - | CC-41    TH? | Jupiter A 18 | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A126,N-69E N-3324 | - | - | -,orbital_launch,1957-10-31T22:21:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC1/2?,CC,Snark - | N-69E N-3324 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S163,3-204-4 | - | - | -,orbital_launch,1957-11-08T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC3,CC,Polaris FTV-3 - | 3-204-4 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A128,11 | G-26 No. 7 | - | -,orbital_launch,1957-11-13T17:28:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC9,CC,Navaho II SM-64 - | 11 | G-26 No. 7 | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A129,624-12 | - | - | -,orbital_launch,1957-11-14T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624-12 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A130,GM-54-138 | - | - | -,orbital_launch,1957-11-14T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-138 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S170,1-204-8 | Jetavator | - | -,orbital_launch,1957-11-15T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC3,CC,Polaris FTV-1 - | 1-204-8 | Jetavator | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A132,N-69D N-3316-2 | - | - | -,orbital_launch,1957-11-20T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC1/2?,CC,Snark - | N-69D N-3316-2 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A133,6 | - | - | -,orbital_launch,1957-11-26T16:46:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC22,CC,Bull Goose - | 6 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,Cleary/Rigg          -,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A134,AM-3A | R&D | - | -,launch_failure,1957-11-27T02:10:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC26B,CC,Jupiter IRBM - | AM-3A | R&D | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A135,N-69E N-3326 | - | - | -,orbital_launch,1957-12-06T14:46:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC1/2?,CC,Snark - | N-69E N-3326 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-F01,TV-3 | Vanguard TV3 | Vanguard Test Satellite | -,launch_failure,1957-12-06T16:44:35Z,second,GCAT Launch_Date (UTC; first motion),OF,LC18A,CC,Vanguard - | TV-3 | Vanguard TV3 | Vanguard Test Satellite | -,OF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,Fuel injector fire,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S173,112 | R&D Series II | - | -,orbital_launch,1957-12-07T22:11:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC17B,CC,Thor DM-18 - | 112 | R&D Series II | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-A136,624-14 | - | - | -,orbital_launch,1957-12-09T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624-14 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S176,1-204-9 | Jetavator | - | -,orbital_launch,1957-12-10T16:50:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC3,CC,Polaris FTV-1 - | 1-204-9 | Jetavator | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S177,CC-42    TU? | Jupiter A 19 | - | -,orbital_launch,1957-12-11T00:36:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC6,CC,Jupiter A - | CC-42    TU? | Jupiter A 19 | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S180,12A | R&D Fairing | R&D | -,orbital_launch,1957-12-17T17:39:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC14,CC,Atlas A - | 12A | R&D Fairing | R&D | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S181,AM-4 | R&D | - | -,launch_failure,1957-12-19T00:07:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC26B,CC,Jupiter IRBM - | AM-4 | R&D | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1957-S182,113 | R&D Series II | - | -,orbital_launch,1957-12-19T19:57:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC17A,CC,Thor DM-18 - | 113 | R&D Series II | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S07,10A | R&D Fairing | R&D | -,orbital_launch,1958-01-10T15:48:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC12,CC,Atlas A - | 10A | R&D Fairing | R&D | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A02,13 | G-26 No. 9 | - | -,orbital_launch,1958-01-10T19:38:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC9,CC,Navaho II SM-64 - | 13 | G-26 No. 9 | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A03,624- | - | - | -,orbital_launch,1958-01-14T16:45:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624- | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,Cleary,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S09,CC-45    TS? | Jupiter A 20 | Hardtack pod test | -,orbital_launch,1958-01-15T01:24:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC6,CC,Jupiter A - | CC-45    TS? | Jupiter A 20 | Hardtack pod test | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S10,1-204-10 | Jetavator | - | -,orbital_launch,1958-01-17T12:59:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC3,CC,Polaris FTV-1 - | 1-204-10 | Jetavator | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A05,N-69E N-3327 | - | - | -,orbital_launch,1958-01-25T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC1/2?,CC,Snark - | N-69E N-3327 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A06,114 | R&D Series II | - | -,launch_failure,1958-01-28T20:16:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC17A,CC,Thor DM-18 - | 114 | R&D Series II | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A07,7 | - | - | -,orbital_launch,1958-01-31T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC22,CC,Bull Goose - | 7 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958 ALP,RS-29    UE | Explorer 1 | Explorer 1 | -,orbital_launch,1958-02-01T03:47:56Z,second,GCAT Launch_Date (UTC; first motion),OS,LC26A,CC,Jupiter C JunoI | RS-29    UE | Explorer 1 | Explorer 1 | -,OS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-F01,TV-3BU | Vanguard TV3BU | Vanguard Test Satellite | -,launch_failure,1958-02-05T07:33:00Z,minute,GCAT Launch_Date (UTC; first motion),OF,LC18A,CC,Vanguard - | TV-3BU | Vanguard TV3BU | Vanguard Test Satellite | -,OF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,"Control failure, pitched",actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S21,13A | R&D Fairing | R&D | -,launch_failure,1958-02-07T19:37:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC14,CC,Atlas A - | 13A | R&D Fairing | R&D | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S22,CC-46    TV? | Jupiter R&D 1 | - | -,orbital_launch,1958-02-12T00:54:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC6,CC,Redstone - | CC-46    TV? | Jupiter R&D 1 | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A09,N-69E N-3328 | - | - | -,orbital_launch,1958-02-14T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC1/2?,CC,Snark - | N-69E N-3328 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S26,11A | R&D Fairing | R&D | -,launch_failure,1958-02-20T17:46:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC12,CC,Atlas A - | 11A | R&D Fairing | R&D | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A10,12 | G-26 No. 8 | - | -,launch_failure,1958-02-25T17:22:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC9,CC,Navaho II SM-64 - | 12 | G-26 No. 8 | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S37,CC-43    TN | Jupiter R&D 2 | - | -,orbital_launch,1958-02-27T19:59:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC6,CC,Redstone - | CC-43    TN | Jupiter R&D 2 | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A13,120 | R&D Series II | - | -,launch_failure,1958-02-28T13:08:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC17B,CC,Thor DM-18 - | 120 | R&D Series II | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-F02,RS/CC-26 UV | Explorer 2 | Explorer 2 | -,launch_failure,1958-03-05T18:27:57Z,second,GCAT Launch_Date (UTC; first motion),OF,LC26A,CC,Jupiter C JunoI | RS/CC-26 UV | Explorer 2 | Explorer 2 | -,OF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,S4 no burn,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A14,N-69E N-3330 | - | - | -,orbital_launch,1958-03-08T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC1/2?,CC,Snark - | N-69E N-3330 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A15,GM-56-1963 | - | - | -,orbital_launch,1958-03-13T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-56-1963 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A16,GM-54-24 | - | - | -,orbital_launch,1958-03-13T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-24 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A17,GM-54-142 | - | - | -,orbital_launch,1958-03-13T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-54-142 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A18,GM-56-1962 | - | - | -,orbital_launch,1958-03-13T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-56-1962 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958 BET,TV-4 | Vanguard I | Vanguard Test Satellite | -,orbital_launch,1958-03-17T12:15:41Z,second,GCAT Launch_Date (UTC; first motion),OS,LC18A,CC,Vanguard - | TV-4 | Vanguard I | Vanguard Test Satellite | -,OS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A19,9 | - | - | -,orbital_launch,1958-03-18T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC22,CC,Bull Goose - | 9 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A20,624-17 | - | - | -,orbital_launch,1958-03-20T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624-17 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958 GAM,RS-24    UT | Explorer 3 | Explorer 3 | -,orbital_launch,1958-03-26T17:38:03Z,second,GCAT Launch_Date (UTC; first motion),OS,LC5,CC,Jupiter C JunoI | RS-24    UT | Explorer 3 | Explorer 3 | -,OS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A28,624-18 | - | - | -,orbital_launch,1958-04-02T16:20:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,Bomarc A - | 624-18 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A29,N-69E N-3329 | - | - | -,orbital_launch,1958-04-03T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC1/2?,CC,Snark - | N-69E N-3329 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S52,15A | R&D Fairing | R&D | -,launch_failure,1958-04-05T17:01:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC14,CC,Atlas A - | 15A | R&D Fairing | R&D | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A32,10 | - | - | -,launch_failure,1958-04-18T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC22,CC,Bull Goose - | 10 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S56,1-204-11 | Jetavator | - | -,orbital_launch,1958-04-18T13:05:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LC25A,CC,Polaris FTV-1 - | 1-204-11 | Jetavator | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-A33,121 | R&D Series II | - | -,launch_failure,1958-04-19T13:30:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC17B,CC,Thor DM-18 - | 121 | R&D Series II | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-S303,116 | Able RTV | - | -,launch_failure,1958-04-24T00:10:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC17A,CC,Thor Able - | 116 | Able RTV | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1958-F04,TV-5 | Vanguard TV5 | X-ray satellite | -,launch_failure,1958-04-29T02:53:00Z,second,GCAT Launch_Date (UTC; first motion),OF,LC18A,CC,Vanguard - | TV-5 | Vanguard TV5 | X-ray satellite | -,OF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,No S2/S3 sep,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
