pickIndex,arid,matlabDatenum,arrivalTimeEpochS,arrivalTimeUTC,network,station,location,channel,seedId,phase,amplitude,signalToNoise,timeUncertaintyS,channelInfoText,channelParseSucceeded,isDeleted,isInfrasoundPhase,isSeismicPhase,isUnclassifiedPhase,isInfrasoundChannel,isSeismicChannel,eventNumber,associationMethod,associationTimeResidualS,associationAmbiguous,eventFirstArrivalDatenum,eventLastArrivalDatenum,eventFirstArrivalEpochS,eventLastArrivalEpochS,eventFirstArrivalUTC,eventLastArrivalUTC,timeFromEventFirstArrivalS
811,750,736574.563264491,1472736666.052,2016-09-01T13:31:06.052,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
812,747,736574.563292488,1472736668.471,2016-09-01T13:31:08.471,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
813,749,736574.563330799,1472736671.781,2016-09-01T13:31:11.781,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
814,751,736574.56335338,1472736673.732,2016-09-01T13:31:13.732,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
815,752,736574.56336353,1472736674.609,2016-09-01T13:31:14.609,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
816,753,736574.563377083,1472736675.78,2016-09-01T13:31:15.780,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
817,745,736574.563472164,1472736683.995,2016-09-01T13:31:23.995,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
818,744,736574.563502512,1472736686.617,2016-09-01T13:31:26.617,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
819,743,736574.563534259,1472736689.36,2016-09-01T13:31:29.360,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
820,742,736574.563557639,1472736691.38,2016-09-01T13:31:31.380,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
821,740,736574.56362184,1472736696.927,2016-09-01T13:31:36.927,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
822,741,736574.563667535,1472736700.875,2016-09-01T13:31:40.875,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
823,739,736574.563832569,1472736715.134,2016-09-01T13:31:55.134,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
824,738,736574.563874433,1472736718.751,2016-09-01T13:31:58.751,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
825,737,736574.563883148,1472736719.504,2016-09-01T13:31:59.504,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
826,736,736574.563894664,1472736720.499,2016-09-01T13:32:00.499,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
827,735,736574.563996192,1472736729.271,2016-09-01T13:32:09.271,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
828,734,736574.564003866,1472736729.934,2016-09-01T13:32:09.934,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
829,733,736574.564011898,1472736730.628,2016-09-01T13:32:10.628,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
830,732,736574.564027593,1472736731.984,2016-09-01T13:32:11.984,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
831,731,736574.564056551,1472736734.486,2016-09-01T13:32:14.486,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
832,730,736574.564101562,1472736738.375,2016-09-01T13:32:18.375,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
833,729,736574.564132963,1472736741.088,2016-09-01T13:32:21.088,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
834,725,736574.56415912,1472736743.348,2016-09-01T13:32:23.348,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
835,726,736574.564187037,1472736745.76,2016-09-01T13:32:25.760,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
836,727,736574.564222627,1472736748.835,2016-09-01T13:32:28.835,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
837,728,736574.564244954,1472736750.764,2016-09-01T13:32:30.764,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
842,723,736574.564404398,1472736764.54,2016-09-01T13:32:44.540,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
843,722,736574.564563137,1472736778.255,2016-09-01T13:32:58.255,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
844,704,736574.564639942,1472736784.891,2016-09-01T13:33:04.891,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
845,724,736574.564696065,1472736789.74,2016-09-01T13:33:09.740,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
846,705,736574.564734537,1472736793.064,2016-09-01T13:33:13.064,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
847,716,736574.564762697,1472736795.497,2016-09-01T13:33:15.497,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
848,706,736574.564884016,1472736805.979,2016-09-01T13:33:25.979,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
855,721,736574.564995764,1472736815.634,2016-09-01T13:33:35.634,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
856,720,736574.565025069,1472736818.166,2016-09-01T13:33:38.166,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
857,717,736574.565055069,1472736820.758,2016-09-01T13:33:40.758,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
858,718,736574.565080544,1472736822.959,2016-09-01T13:33:42.959,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
859,719,736574.565139155,1472736828.023,2016-09-01T13:33:48.023,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
863,438,736574.565212917,1472736834.396,2016-09-01T13:33:54.396,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
864,366,736574.565213067,1472736834.409,2016-09-01T13:33:54.409,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
865,367,736574.565213333,1472736834.432,2016-09-01T13:33:54.432,,BCHH,00,HHZ,.BCHH.00.HHZ,N,-1,-1,NaN,.BCHH..HHZ_00,1,0,1,0,0,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
866,711,736574.565263704,1472736838.784,2016-09-01T13:33:58.784,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
867,710,736574.565310104,1472736842.793,2016-09-01T13:34:02.793,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
868,712,736574.565318484,1472736843.517,2016-09-01T13:34:03.517,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
869,713,736574.565323715,1472736843.969,2016-09-01T13:34:03.969,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
870,708,736574.565363623,1472736847.417,2016-09-01T13:34:07.417,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
871,368,736574.565363715,1472736847.425,2016-09-01T13:34:07.425,,BCHH,00,HHZ,.BCHH.00.HHZ,del,-1,-1,NaN,.BCHH..HHZ_00,1,1,0,0,0,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
872,458,736574.565363958,1472736847.446,2016-09-01T13:34:07.446,,BCHH,00,HHE,.BCHH.00.HHE,Del,-1,-1,NaN,.BCHH..HHE_00,1,1,0,0,0,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
873,380,736574.565434769,1472736853.564,2016-09-01T13:34:13.564,,BCHH,00,HHZ,.BCHH.00.HHZ,del,-1,-1,NaN,.BCHH..HHZ_00,1,1,0,0,0,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
874,707,736574.565434965,1472736853.581,2016-09-01T13:34:13.581,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
875,714,736574.565502002,1472736859.373,2016-09-01T13:34:19.373,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
876,715,736574.56551735,1472736860.699,2016-09-01T13:34:20.699,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
877,709,736574.566981759,1472736987.224,2016-09-01T13:36:27.224,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
878,373,736574.574999375,1472737679.946,2016-09-01T13:47:59.946,,BCHH,10,HD2,.BCHH.10.HD2,del,-1,-1,NaN,.BCHH..HD2_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
879,646,736574.578811667,1472738009.328,2016-09-01T13:53:29.328,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
880,647,736574.59261265,1472739201.733,2016-09-01T14:13:21.733,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
881,648,736574.639977766,1472743294.079,2016-09-01T15:21:34.079,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
882,649,736574.678474375,1472746620.186,2016-09-01T16:17:00.186,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
883,652,736574.739457778,1472751889.152,2016-09-01T17:44:49.152,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
884,651,736574.744672593,1472752339.712,2016-09-01T17:52:19.712,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
885,650,736574.757908912,1472753483.33,2016-09-01T18:11:23.330,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
886,653,736574.771145243,1472754626.949,2016-09-01T18:30:26.949,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
887,655,736574.885057326,1472764468.953,2016-09-01T21:14:28.953,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
888,654,736574.885804676,1472764533.52401,2016-09-01T21:15:33.524,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
889,656,736574.891218785,1472765001.303,2016-09-01T21:23:21.303,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
890,657,736574.892132199,1472765080.222,2016-09-01T21:24:40.222,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
